,bookname,Author and publication,Rating,Reviewers,Link,Photo,Genre
2315,后宫·甄嬛传（伍）,流潋紫 / 浙江文艺出版社 / 2012-1 / 28.00元,7.8,403,https://book.douban.com/subject/6982343/,https://img9.doubanio.com/view/subject/s/public/s27327331.jpg,网络小说
2316,余罪7 : 我的刑侦笔记,常书欣 / 海南出版社 / 2016-11 / 42.00,7.8,1365,https://book.douban.com/subject/26904479/,https://img9.doubanio.com/view/subject/s/public/s29126547.jpg,网络小说
2317,苗疆蛊事12,南无袈裟理科佛 / 上海社会科学院出版社 / 2015-1 / 39.80,7.8,583,https://book.douban.com/subject/26289513/,https://img9.doubanio.com/view/subject/s/public/s27971965.jpg,网络小说
2318,秀丽江山·白虎卷,李歆 / 朝华出版社 / 2008-01 / 22.0,7.8,2238,https://book.douban.com/subject/2375894/,https://img9.doubanio.com/view/subject/s/public/s3244542.jpg,网络小说
2319,人性禁岛2 : 海魔号,破禁果 / 云南人民出版社 / 2009-11 / 28.00元,7.8,370,https://book.douban.com/subject/4149251/,https://img9.doubanio.com/view/subject/s/public/s4064699.jpg,网络小说
2320,慶餘年 貳部曲 9 血之雪谷,貓膩 / 紫宸社 / 2009-10-27,7.8,112,https://book.douban.com/subject/5984991/,https://img9.doubanio.com/view/subject/s/public/s4640961.jpg,网络小说
2321,苗疆蛊事10,南无袈裟理科佛 / 上海社会科学院出版社 / 2015-1 / 39.80,7.8,605,https://book.douban.com/subject/26289508/,https://img9.doubanio.com/view/subject/s/public/s27971959.jpg,网络小说
2322,心怀鬼胎,一枚糖果 / 花山文艺出版社 / 2007-6 / 22.00元,7.8,463,https://book.douban.com/subject/2125880/,https://img9.doubanio.com/view/subject/s/public/s24436899.jpg,网络小说
2323,晴天旅行团,春十三少 / 国际文化出版公司 / 2011-8 / 26.80元,7.8,426,https://book.douban.com/subject/6793128/,https://img9.doubanio.com/view/subject/s/public/s7639501.jpg,网络小说
2324,异事录2,蛇从革 / 吉林出版集团 / 2011-12 / 32.00元,7.8,682,https://book.douban.com/subject/6999889/,https://img9.doubanio.com/view/subject/s/public/s8505773.jpg,网络小说
2325,五大贼王7 : 五行合纵,张海帆 / 中国华侨出版社 / 2013-4-1 / 38.00元,7.8,507,https://book.douban.com/subject/10544775/,https://img9.doubanio.com/view/subject/s/public/s27813948.jpg,网络小说
2326,后宫·甄嬛传（肆）,流潋紫 / 浙江文艺出版社 / 2011-1 / 28.00元,7.8,400,https://book.douban.com/subject/6982340/,https://img9.doubanio.com/view/subject/s/public/s27327330.jpg,网络小说
2327,邪风曲卷一,血红 / 东方出版社 / 2005-11 / 22.00元,7.8,578,https://book.douban.com/subject/1443244/,https://img9.doubanio.com/view/subject/s/public/s1461392.jpg,网络小说
2328,喪病大學 二,顏涼雨、PSD / 平心工作室 / 2018-2-22 / NTD 330,7.8,244,https://book.douban.com/subject/27667121/,https://img9.doubanio.com/view/subject/s/public/s29667321.jpg,网络小说
2329,鬼差,十七、夜摩 / 藍襪子出版社 / 2011-4-19 / 54.00,7.8,865,https://book.douban.com/subject/6727858/,https://img9.doubanio.com/view/subject/s/public/s6778837.jpg,网络小说
2330,七根凶简·大结局 : 凤凰涅槃·观四蜃楼,尾鱼 / 中国友谊出版公司 / 2018-4 / 39.80元,7.8,1293,https://book.douban.com/subject/27611289/,https://img9.doubanio.com/view/subject/s/public/s29718550.jpg,网络小说
2331,首席医官 : 中医是一门大学问,谢荣鹏 / 九州出版社 / 2012-11 / 39.80元,7.8,1310,https://book.douban.com/subject/20282520/,https://img9.doubanio.com/view/subject/s/public/s25137275.jpg,网络小说
2332,毕业八年，我重逢了高中的校花,朱口口 / 文化艺术出版社 / 2010-6 / 28.00元,7.8,643,https://book.douban.com/subject/4855558/,https://img9.doubanio.com/view/subject/s/public/s4378078.jpg,网络小说
2333,秀丽江山·青龙卷,李歆 / 朝华出版社 / 2007-09 / 25.0,7.8,2065,https://book.douban.com/subject/2257608/,https://img9.doubanio.com/view/subject/s/public/s3244537.jpg,网络小说
2334,鬼吹灯之龙岭迷窟,天下霸唱 / 安徽文艺出版社 / 2006-11 / 25.00元,7.8,33281,https://book.douban.com/subject/1916726/,https://img9.doubanio.com/view/subject/s/public/s1890264.jpg,网络小说
2335,午门囧事Ⅲ·午门篇 : 午门囧事Ⅲ•午门篇,影照 / 花山文艺出版社 / 2009-8-1 / 26.8,7.8,2664,https://book.douban.com/subject/3829610/,https://img9.doubanio.com/view/subject/s/public/s8502392.jpg,网络小说
2336,鬼叫魂之阴阳先生 : 我当阴阳先生的那几年,崔走召 / 文汇 / 2011-8 / 32.80元,7.8,1347,https://book.douban.com/subject/6729710/,https://img9.doubanio.com/view/subject/s/public/s6913235.jpg,网络小说
2337,天魔神谭1 : 银月恶魔,手枪 / 朝华出版社 / 2006-3 / 22.00元,7.8,414,https://book.douban.com/subject/1506577/,https://img9.doubanio.com/view/subject/s/public/s26688070.jpg,网络小说
2338,仙魔变1·不灭荣耀,无罪 / 太白文艺出版社 / 2013-8 / 17.00元,7.8,120,https://book.douban.com/subject/25708360/,https://img9.doubanio.com/view/subject/s/public/s27023237.jpg,网络小说
2339,卡徒（第7季）,方想 / 广西人民出版社 / 2010-3 / 26.80元,7.8,194,https://book.douban.com/subject/4292596/,https://img9.doubanio.com/view/subject/s/public/s6139892.jpg,网络小说
2340,喪病大學 三,顏涼雨、PSD / 平心工作室 / 2018-2-22 / NTD 330,7.8,202,https://book.douban.com/subject/27667123/,https://img9.doubanio.com/view/subject/s/public/s29667323.jpg,网络小说
2341,后宫·甄嬛传（叁）,流潋紫 / 浙江文艺出版社 / 2012-1 / 28.00元,7.8,408,https://book.douban.com/subject/6982338/,https://img9.doubanio.com/view/subject/s/public/s22779144.jpg,网络小说
2342,飛升之後13,皇甫奇 / 銘顯文化 / 2008-8-25 / NTD 170,7.8,280,https://book.douban.com/subject/4101764/,https://img9.doubanio.com/view/subject/s/public/s27060432.jpg,网络小说
2343,柔福帝姬 : 湮没在破碎山河间的一阕悲歌,米兰lady / 新世界出版社 / 2008-4-1 / 42.00元,7.8,3897,https://book.douban.com/subject/1464085/,https://img9.doubanio.com/view/subject/s/public/s5895512.jpg,网络小说
2344,慶餘年 卷1 身世成謎,貓膩 / 紫宸社 / 2008-10-14,7.8,170,https://book.douban.com/subject/5984960/,https://img9.doubanio.com/view/subject/s/public/s4640919.jpg,网络小说
2345,龙血2,水千丞 / 吉林文史出版社 / 2016 / 32.80元,7.8,383,https://book.douban.com/subject/27044648/,https://img9.doubanio.com/view/subject/s/public/s29450590.jpg,网络小说
2346,底牌1,阿梅 / 鹭江出版社 / 2008-11 / 36.00元,7.8,235,https://book.douban.com/subject/3321606/,https://img9.doubanio.com/view/subject/s/public/s3388366.jpg,网络小说
2347,最後的守衛（上）,Priest / 威向有限公司 / 2015-12 / 50.00元,7.8,213,https://book.douban.com/subject/26829573/,https://img9.doubanio.com/view/subject/s/public/s28864100.jpg,网络小说
2348,何以笙箫默,顾漫 / 朝华出版社 / 2007-4 / 15.00元,7.8,141946,https://book.douban.com/subject/1461903/,https://img9.doubanio.com/view/subject/s/public/s2529195.jpg,网络小说
2349,极品家丁全集 : 套装共8册,禹岩 / 广西人民出版社 / 2008-5-1 / 238.00元,7.8,2260,https://book.douban.com/subject/3932365/,https://img9.doubanio.com/view/subject/s/public/s3967081.jpg,网络小说
2350,窃明第二部·虎狼,灰熊猫 / 辽宁教育出版社 / 2010-6 / 29.80元,7.8,363,https://book.douban.com/subject/4851822/,https://img9.doubanio.com/view/subject/s/public/s4591245.jpg,网络小说
2351,奥术神座4·天空之城,爱潜水的乌贼 / 安徽文艺出版社 / 2014-11-1 / 29.80,7.8,199,https://book.douban.com/subject/26411284/,https://img9.doubanio.com/view/subject/s/public/s28093813.jpg,网络小说
2352,天长地久,Jas / 花山文艺出版社有限责任公司 / 2008-1 / 26.80元,7.8,836,https://book.douban.com/subject/3389953/,https://img9.doubanio.com/view/subject/s/public/s9321504.jpg,网络小说
2353,后宫·甄嬛传（贰）,流潋紫 / 浙江文艺出版社 / 2012-1-1 / 28.00元,7.8,402,https://book.douban.com/subject/6982337/,https://img9.doubanio.com/view/subject/s/public/s24552040.jpg,网络小说
2354,极品家丁2,禹岩 / 广西人民出版社 / 2008-04 / 29.8,7.8,518,https://book.douban.com/subject/3039108/,https://img9.doubanio.com/view/subject/s/public/s3154887.jpg,网络小说
2355,海棠依旧：知否？知否？应是绿肥红瘦（肆）,关心则乱 / 中国电影出版社 / 2017-3 / 29.80元,7.8,399,https://book.douban.com/subject/27004108/,https://img9.doubanio.com/view/subject/s/public/s30003030.jpg,网络小说
2356,茅山后裔5 : 建文谜踪,大力金刚掌 / 百花洲文艺出版社 / 2013-6-1 / 29.80元,7.8,425,https://book.douban.com/subject/24385004/,https://img9.doubanio.com/view/subject/s/public/s26559499.jpg,网络小说
2357,卡徒（第8季·大结局）,方想 / 广西人民出版社 / 2010-7 / 29.80元,7.8,426,https://book.douban.com/subject/4880858/,https://img9.doubanio.com/view/subject/s/public/s4473941.jpg,网络小说
2358,慶餘年 貳部曲 6 戶部風波,貓膩 / 紫宸社 / 2009-9-15,7.8,111,https://book.douban.com/subject/5984987/,https://img9.doubanio.com/view/subject/s/public/s4640956.jpg,网络小说
2359,琉璃美人煞（上中下）,十四郎 / 江苏文艺出版社 / 2009-08 / 69.0,7.8,6962,https://book.douban.com/subject/3909876/,https://img9.doubanio.com/view/subject/s/public/s4125755.jpg,网络小说
2360,孤芳不自赏,风弄著、九歌绘 / 中国电影出版社 / 2007-1-1 / 40,7.8,5938,https://book.douban.com/subject/2078225/,https://img9.doubanio.com/view/subject/s/public/s2402266.jpg,网络小说
2361,慶餘年 貳部曲 2 真相大白,貓膩 / 紫宸社 / 2009-6-9,7.8,107,https://book.douban.com/subject/5984980/,https://img9.doubanio.com/view/subject/s/public/s4640946.jpg,网络小说
2362,锦衣夜行,月关 / 中国友谊出版公司 / 2016-10-1 / CNY 39.80,7.8,457,https://book.douban.com/subject/26878092/,https://img9.doubanio.com/view/subject/s/public/s29053261.jpg,网络小说
2363,茅山后裔（全4册）,大力金刚掌 / 太白文艺 出版社 / 2009-5-1 / 114.00元,7.8,431,https://book.douban.com/subject/10787871/,https://img9.doubanio.com/view/subject/s/public/s24968303.jpg,网络小说
2364,慶餘年 參部曲 2 松芝仙令,貓膩 / 紫宸社 / 2010-2-2,7.8,123,https://book.douban.com/subject/5985000/,https://img9.doubanio.com/view/subject/s/public/s4640972.jpg,网络小说
2365,明朝五好家庭3 : 彩虹堂,扫雪煮酒 / 沈阳出版社 / 2009-1 / 25.00元,7.8,117,https://book.douban.com/subject/3393164/,https://img9.doubanio.com/view/subject/s/public/s4594383.jpg,网络小说
2366,修真世界1·晶石狂人,方想 / 新世界出版社 / 2013-1 / 25.00元,7.8,408,https://book.douban.com/subject/20283093/,https://img9.doubanio.com/view/subject/s/public/s25109071.jpg,网络小说
2367,黑白灰姑娘,十四阙 / 现代出版社有限公司 / 2008-11-1 / 24.00元,7.8,673,https://book.douban.com/subject/3375956/,https://img9.doubanio.com/view/subject/s/public/s8458451.jpg,网络小说
2368,妃子不善1·步步惊心,坏妃晚晚 / 中国华侨出版社 / 2011-1 / 29.80元,7.8,345,https://book.douban.com/subject/5424451/,https://img9.doubanio.com/view/subject/s/public/s4596518.jpg,网络小说
2369,天魔神谭 : 帝都风云,手枪 / 河北花山文艺 / 2006-8 / 22.00元,7.8,147,https://book.douban.com/subject/1908606/,https://img9.doubanio.com/view/subject/s/public/s9094776.jpg,网络小说
2370,海棠依旧：知否？知否？应是绿肥红瘦（叁）,关心则乱 / 中国电影出版社 / 2017-2 / 29.80元,7.8,407,https://book.douban.com/subject/26979783/,https://img9.doubanio.com/view/subject/s/public/s30003029.jpg,网络小说
2371,首席医官3,谢荣鹏 / 九州出版社 / 2013-1 / 39.80元,7.8,188,https://book.douban.com/subject/20493147/,https://img9.doubanio.com/view/subject/s/public/s24642196.jpg,网络小说
2372,流光夜雪,十四阙 / 二十一世纪 / 2009-2 / 20.00元,7.8,234,https://book.douban.com/subject/3561408/,https://img9.doubanio.com/view/subject/s/public/s5993183.jpg,网络小说
2373,首席医官8,谢荣鹏 / 二十一世纪出版社 / 2014-3-1 / CNY 39.80,7.8,161,https://book.douban.com/subject/25845246/,https://img9.doubanio.com/view/subject/s/public/s28378528.jpg,网络小说
2374,慶餘年 卷9 載譽歸國,貓膩 / 紫宸社 / 2009-4-14,7.8,124,https://book.douban.com/subject/5984971/,https://img9.doubanio.com/view/subject/s/public/s4640940.jpg,网络小说
2375,极品家丁8,禹岩 / 2009-2 / 29.80元,7.8,317,https://book.douban.com/subject/3427344/,https://img9.doubanio.com/view/subject/s/public/s5979882.jpg,网络小说
2376,魔盗,血珊瑚 / 中国城市出版社 / 2006-6 / 22.00元,7.8,184,https://book.douban.com/subject/1824870/,https://img9.doubanio.com/view/subject/s/public/s5744563.jpg,网络小说
2377,龙缘（全二册）,大风刮过 / 新世界出版社 / 2012-4 / 49.80元,7.8,946,https://book.douban.com/subject/10540821/,https://img9.doubanio.com/view/subject/s/public/s9099199.jpg,网络小说
2378,平凡的清穿日子3 : 彩虹堂,柳依华 / 北方妇女儿童出版社 / 2009-5 / 28.80元,7.8,641,https://book.douban.com/subject/3769083/,https://img9.doubanio.com/view/subject/s/public/s4591161.jpg,网络小说
2379,底牌2,阿梅 / 鹭江出版社 / 2009-1 / 36.00元,7.8,114,https://book.douban.com/subject/3393169/,https://img9.doubanio.com/view/subject/s/public/s3787848.jpg,网络小说
2380,醉玲珑（下卷）,十四夜 / 朝华出版社 / 2007-12 / 22.00元,7.8,7868,https://book.douban.com/subject/2340167/,https://img9.doubanio.com/view/subject/s/public/s2894726.jpg,网络小说
2381,龙血1,水千丞 / 吉林文史出版社 / 2016-9 / 32.80元,7.8,957,https://book.douban.com/subject/26891605/,https://img9.doubanio.com/view/subject/s/public/s29478470.jpg,网络小说
2382,天舞·青梅,杜若 / 华文出版社 / 2006-11 / 22.0,7.8,831,https://book.douban.com/subject/1083255/,https://img9.doubanio.com/view/subject/s/public/s2120383.jpg,网络小说
2383,慶餘年 貳部曲 11 意外之喜,貓膩 / 紫宸社 / 2009-11-23,7.8,115,https://book.douban.com/subject/5984993/,https://img9.doubanio.com/view/subject/s/public/s4640963.jpg,网络小说
2384,死在火星上,天瑞说符 / 青岛出版社 / 2022-1 / 98.00元,7.8,237,https://book.douban.com/subject/35356241/,https://img9.doubanio.com/view/subject/s/public/s34103716.jpg,网络小说
2385,锦衣夜行1·杀青州,月关 / 湖北少年儿童出版社 / 2012-9 / 25.00元,7.8,650,https://book.douban.com/subject/19957704/,https://img9.doubanio.com/view/subject/s/public/s21957270.jpg,网络小说
2386,醉玲珑（中卷）,十四夜 / 朝华出版社 / 2007-12 / 22.0,7.7,6926,https://book.douban.com/subject/2340168/,https://img9.doubanio.com/view/subject/s/public/s2894724.jpg,网络小说
2387,平凡的清穿日子2 : 彩虹堂,柳依华 / 北方妇女儿童出版社 / 2009-3 / 28.80元,7.7,577,https://book.douban.com/subject/3673479/,https://img9.doubanio.com/view/subject/s/public/s4591159.jpg,网络小说
2388,首席医官 6,谢荣鹏 / 二十一世纪出版社 / 2014-1-1 / CNY 39.80,7.7,199,https://book.douban.com/subject/25733504/,https://img9.doubanio.com/view/subject/s/public/s28378527.jpg,网络小说
2389,婆婆来了 : 玫瑰与康乃馨的战争,阑珊 / 凤凰出版社 / 1970-1-1 / 29.00元,7.7,591,https://book.douban.com/subject/3740290/,https://img9.doubanio.com/view/subject/s/public/s6018671.jpg,网络小说
2390,我的老千生涯III,腾飞 / 鹭江出版社 / 2009-10 / 32.00元,7.7,166,https://book.douban.com/subject/4046018/,https://img9.doubanio.com/view/subject/s/public/s6073755.jpg,网络小说
2391,剑器行,小青 / 作家出版社 / 2006-1 / 20.00元,7.7,196,https://book.douban.com/subject/1491647/,https://img9.doubanio.com/view/subject/s/public/s6628432.jpg,网络小说
2392,慶餘年 貳部曲 4 收內庫,貓膩 / 紫宸社 / 2009-7-30,7.7,105,https://book.douban.com/subject/5984985/,https://img9.doubanio.com/view/subject/s/public/s4640951.jpg,网络小说
2393,千帜雪,我愿乘风 / 新世界出版社 / 2009-7 / 28.00元,7.7,430,https://book.douban.com/subject/3872526/,https://img9.doubanio.com/view/subject/s/public/s6055511.jpg,网络小说
2394,仙灵图谱1·仙踪影,云芨 / 吉林文史出版社 / 2015-4 / 26.80元,7.7,210,https://book.douban.com/subject/26371081/,https://img9.doubanio.com/view/subject/s/public/s28374218.jpg,网络小说
2395,余罪6 : 我的刑侦笔记6,常书欣 / 海南出版社 / 2016-8 / 42.00元,7.7,1548,https://book.douban.com/subject/26858009/,https://img9.doubanio.com/view/subject/s/public/s28985024.jpg,网络小说
2396,便衣边江：龙蛇争锋,不周山散人 / 天津人民出版社 / 2018-7 / 49.00,7.7,177,https://book.douban.com/subject/30257924/,https://img9.doubanio.com/view/subject/s/public/s29802797.jpg,网络小说
2397,第三种爱情,自由行走 / 内蒙古文化出版社 / 2007-11 / 29.80元,7.7,22345,https://book.douban.com/subject/2376306/,https://img9.doubanio.com/view/subject/s/public/s3195338.jpg,网络小说
2398,成都，今夜请将我遗忘 : 大结局完全版,慕容雪村 / 内蒙古人民出版社 / 2003-1 / 18.00元,7.7,660,https://book.douban.com/subject/1071392/,https://img9.doubanio.com/view/subject/s/public/s1152779.jpg,网络小说
2399,向天真的女生投降,冷眼看客 / 陕西师范大学出版社 / 2005-01 / 23.80,7.7,383,https://book.douban.com/subject/1016556/,https://img9.doubanio.com/view/subject/s/public/s1230088.jpg,网络小说
2400,第一次亲密接触,蔡智恒 / 四川文艺音像出版社 / 2000-1 / 15.0,7.7,7476,https://book.douban.com/subject/1566311/,https://img9.doubanio.com/view/subject/s/public/s3746568.jpg,网络小说
